uid,Должность,Балл,Месяц
u527,Продавец-кассир,100,май.13
u527,Продавец-кассир,"98,39",июн.13
u527,Продавец-кассир,90,июл.13
u527,Продавец-кассир,"97,53",авг.13
u527,Продавец-кассир,0,сен.13
u527,Продавец-кассир,"81,69",окт.13
u527,Продавец-кассир,"97,5",ноя.13
u527,Продавец-кассир,"91,67",дек.13
u527,Продавец-кассир,"92,5",янв.14
u527,Продавец-кассир,0,фев.14
u527,Продавец-кассир,100,мар.14
u527,Продавец-кассир,"69,49",апр.14
u526,Продавец-кассир,"96,49",май.13
u526,Продавец-кассир,0,июн.13
u526,Продавец-кассир,"86,84",июл.13
u526,Продавец-кассир,"96,36",авг.13
u526,Продавец-кассир,"93,39",сен.13
u526,Продавец-кассир,"91,14",окт.13
u526,Старший продавец-кассир,0,ноя.13
u526,Старший продавец-кассир,95,дек.13
u526,Старший продавец-кассир,"98,33",янв.14
u526,Старший продавец-кассир,"88,14",фев.14
u526,Старший продавец-кассир,0,мар.14
u526,Старший продавец-кассир,"96,61",апр.14
u524,Старший продавец-кассир,0,май.13
u524,Старший продавец-кассир,"96,72",июн.13
u523,Продавец,0,окт.13
u523,Продавец,0,ноя.13
u523,Продавец,0,дек.13
u523,Продавец,0,янв.14
u523,Продавец-кассир,"91,53",фев.14
u523,Продавец-кассир,0,мар.14
u523,Продавец-кассир,0,апр.14
u518,Продавец-кассир,69,май.13
u518,Продавец-кассир,0,июн.13
u518,Продавец-кассир,0,июл.13
u518,Продавец-кассир,0,авг.13
u518,Продавец-кассир,"91,86",сен.13
u518,Продавец-кассир,"71,6",окт.13
u518,Продавец-кассир,0,ноя.13
u518,Продавец-кассир,90,дек.13
u518,Продавец-кассир,"76,67",янв.14
u518,Продавец-кассир,"84,75",фев.14
u518,Продавец-кассир,0,мар.14
u518,Продавец-кассир,"98,31",апр.14
u517,Продавец,0,апр.14
u516,Продавец,0,авг.13
u516,Продавец,0,сен.13
u516,Продавец,0,окт.13
u516,Продавец-кассир,0,ноя.13
u516,Продавец-кассир,"83,33",дек.13
u516,Продавец-кассир,"96,67",янв.14
u516,Продавец-кассир,0,фев.14
u516,Продавец-кассир,0,мар.14
u516,Продавец-кассир,0,апр.14
u512,Продавец-кассир,0,май.13
u512,Продавец-кассир,"98,41",июн.13
u512,Продавец-кассир,0,июл.13
u512,Продавец-кассир,960775,авг.13
u512,Продавец-кассир,"100,00",сен.13
u512,Продавец-кассир,"98,89",окт.13
u512,Продавец-кассир,100,ноя.13
u512,Продавец-кассир,"98,33",дек.13
u512,Продавец-кассир,0,янв.14
u512,Продавец-кассир,"98,31",фев.14
u512,Продавец-кассир,"98,31",мар.14
u512,Продавец-кассир,0,апр.14
u511,Старший продавец-кассир,0,май.13
u511,Старший продавец-кассир,100,июн.13
u511,Старший продавец-кассир,0,июл.13
u511,Старший продавец-кассир,84125,авг.13
u511,Старший продавец-кассир,0,сен.13
u511,Старший продавец-кассир,0,окт.13
u511,Старший продавец-кассир,0,ноя.13
u511,Старший продавец-кассир,0,дек.13
u511,Старший продавец-кассир,0,янв.14
u511,Старший продавец-кассир,0,фев.14
u511,Старший продавец-кассир,0,мар.14
u511,Старший продавец-кассир,0,апр.14
u510,Продавец,0,май.13
u510,Продавец,0,июн.13
u510,Продавец,0,июл.13
u510,Продавец,0,авг.13
u510,Продавец,0,сен.13
u510,Продавец,0,окт.13
u510,Продавец,0,ноя.13
u510,Продавец,0,дек.13
u510,Продавец,0,янв.14
u510,Продавец,0,фев.14
u510,Продавец,0,мар.14
u510,Продавец,0,апр.14
u51,Старший продавец-кассир,0,авг.13
u51,Старший продавец-кассир,0,сен.13
u51,Старший продавец-кассир,0,окт.13
u51,Старший продавец-кассир,0,ноя.13
u51,Старший продавец-кассир,100,дек.13
u51,Старший продавец-кассир,0,янв.14
u51,Старший продавец-кассир,0,фев.14
u51,Старший продавец-кассир,"98,31",мар.14
u51,Старший продавец-кассир,100,апр.14
u509,Продавец-кассир,0,май.13
u509,Продавец-кассир,0,июн.13
u509,Продавец-кассир,0,июл.13
u509,Продавец-кассир,0,авг.13
u509,Продавец-кассир,0,сен.13
u509,Продавец-кассир,0,окт.13
u509,Продавец-кассир,0,ноя.13
u509,Продавец-кассир,0,дек.13
u509,Продавец-кассир,0,янв.14
u509,Продавец-кассир,0,фев.14
u509,Продавец-кассир,0,мар.14
u509,Продавец-кассир,0,апр.14
u508,Продавец-кассир,"72,88",май.13
u508,Продавец-кассир,"98,46",июн.13
u508,Продавец-кассир,"84,44",июл.13
u508,Продавец-кассир,"95,24",авг.13
u508,Продавец-кассир,0,сен.13
u508,Продавец-кассир,0,окт.13
u508,Продавец-кассир,100,ноя.13
u508,Продавец-кассир,"88,33",дек.13
u508,Продавец-кассир,"86,67",янв.14
u508,Продавец-кассир,0,фев.14
u508,Продавец-кассир,0,мар.14
u508,Продавец-кассир,0,апр.14
u502,Продавец-кассир,0,май.13
u502,Продавец-кассир,"92,91",июн.13
u502,Продавец-кассир,"71,11",июл.13
u502,Продавец-кассир,90915,авг.13
u502,Продавец-кассир,0,сен.13
u502,Продавец-кассир,84135,окт.13
u502,Продавец-кассир,"96,67",ноя.13
u502,Продавец-кассир,0,дек.13
u502,Продавец-кассир,95,янв.14
u502,Продавец-кассир,"94,92",фев.14
u502,Продавец-кассир,"93,22",мар.14
u502,Продавец-кассир,0,апр.14
u500,Продавец,0,дек.13
u500,Продавец-кассир,0,янв.14
u500,Продавец-кассир,"96,61",фев.14
u500,Продавец-кассир,"96,61",мар.14
u500,Продавец-кассир,0,апр.14
u50,Продавец,0,дек.13
u50,Продавец,0,янв.14
u50,Продавец-кассир,0,фев.14
u50,Продавец-кассир,"98,31",мар.14
u50,Продавец-кассир,0,апр.14
u5,Продавец-кассир,0,май.13
u5,Старший продавец-кассир,0,июн.13
u5,Старший продавец-кассир,"97,92",июл.13
u5,Старший продавец-кассир,0,авг.13
u5,Старший продавец-кассир,0,сен.13
