uid,Пол,ДатаРождения,ДатаПриема,УИН Подразделения,ЭтоРуководитель,Место рождения,Должность
u501,ж,09.03.1985,02.06.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Ковель,Продавец
u691,ж,25.04.1993,02.06.2014,9cbea414-727a-11e0-a872-001b789beaf2,0,Камышное,Продавец
u778,ж,03.03.1986,02.06.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Сарыг-Сеп,Продавец
u875,ж,24.06.1987,02.06.2014,2872f0ad-722e-11e0-a872-001b789beaf2,0,Левженский,Продавец
u1378,ж,16.12.1987,02.06.2014,275b321e-009d-11e2-be8a-001b789beaf2,0,Новосибирск,Помощник менеджера
u1411,ж,29.05.1970,02.06.2014,b6d7dd63-616b-11e3-a917-ac162d794eee,0,Ногинск,Продавец
u1482,ж,16.02.1988,02.06.2014,5a51116e-d4bf-11e2-8bd0-ac162d794eee,0,Павлодар,Продавец
u1656,м,06.05.1957,02.06.2014,57cd36ce-3abe-11e2-b37d-001b789beaf2,0,с.Завидово,Охранник
u1768,м,04.03.1980,02.06.2014,2872f091-722e-11e0-a872-001b789beaf2,0,Серпухов,Руководитель службы
u2019,ж,20.03.1990,02.06.2014,a8751991-16c8-11e3-babe-ac162d794eee,0,Череповец,Продавец
u1384,ж,23.08.1980,02.07.2011,18799ae0-7286-11e0-a872-001b789beaf2,0,Новосибирск,Старший продавец-кассир
u722,ж,29.05.1971,02.07.2012,9cbea414-727a-11e0-a872-001b789beaf2,0,Керва,Старший продавец-кассир
u901,ж,29.08.1991,02.07.2012,b183c894-7c95-11e1-933a-001b789beaf2,0,Лермонтов,Старший продавец-кассир
u926,ж,24.02.1989,02.07.2012,e71c5947-16c8-11e3-babe-ac162d794eee,1,Любимово,Управляющий
u2073,ж,26.02.1973,02.07.2012,52e63bd0-c1c4-11e1-abb2-001b789beaf2,0,Энгельс,Старший продавец-кассир
u1654,м,10.05.1981,02.07.2013,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,с.Ахты,Охранник
u2010,ж,25.06.1980,02.07.2013,7148875b-e429-11e0-9c6e-001b789beaf2,0,Челябинск,Продавец-кассир
u615,ж,07.05.1992,02.07.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Москва,Продавец
u692,ж,03.12.1985,02.07.2014,f17e34b2-148a-11e3-babe-ac162d794eee,0,Канаш,Продавец
u698,ж,20.05.1993,02.07.2014,18799af2-7286-11e0-a872-001b789beaf2,0,Карагайский,Продавец
u1502,ж,19.04.1985,02.07.2014,9cbea416-727a-11e0-a872-001b789beaf2,0,Пенза-19,Продавец
u1900,ж,18.05.1976,02.07.2014,2872f0a9-722e-11e0-a872-001b789beaf2,0,Топкое,Продавец
u1514,ж,07.02.1981,02.08.2012,8f795e6a-7e53-11e2-9998-001b789beaf2,0,Петрозаводск,Старший продавец-кассир
u1515,ж,04.12.1965,02.08.2012,3e20ac6f-c663-11e1-abb2-001b789beaf2,0,Петрозаводск,Продавец-кассир
u2071,ж,28.11.1983,02.08.2012,52e63bd0-c1c4-11e1-abb2-001b789beaf2,0,Энгельс,Продавец-кассир
u301,м,22.03.1971,02.08.2013,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Жуковский,Охранник
u346,ж,04.10.1971,02.08.2013,f7bbec99-2a09-11e1-80c3-001b789beaf2,0,Ливны,Продавец-кассир
u924,ж,28.02.1989,02.08.2013,679df295-34b2-11e2-b37d-001b789beaf2,0,Льнозавод,Продавец-кассир
u97,ж,23.05.1961,02.09.2013,b22f0b16-113d-11e3-b1ba-ac162d794eee,1,Балашиха,Управляющий
u411,ж,18.12.1987,02.09.2013,36a9cf7e-73e7-11e1-933a-001b789beaf2,0,Москва,Менеджер по мерчендайзингу
u550,ж,09.12.1985,02.09.2013,b22f0b16-113d-11e3-b1ba-ac162d794eee,0,Елец,Старший продавец-кассир
u917,ж,23.02.1966,02.09.2013,9cbea43f-727a-11e0-a872-001b789beaf2,0,Лоо Сочи,Продавец-кассир
u1968,ж,13.02.1986,02.09.2013,9cbea427-727a-11e0-a872-001b789beaf2,0,Федотово,Старший продавец-кассир
u2116,м,01.01.0001,02.09.2013,6d7e2fa1-2b68-11e3-a917-ac162d794eee,0,Москва,Руководитель филиала
u1584,ж,23.02.1984,02.10.2012,3249ca9f-fca4-11e1-be8a-001b789beaf2,0,Пятигорск,Старший продавец-кассир
u1120,ж,21.01.1980,02.10.2013,2872f097-722e-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u900,ж,13.01.1954,02.11.2009,0b74fbd2-f9aa-11e2-8bd0-ac162d794eee,0,Леонидово,Главный бухгалтер
u447,м,16.12.1972,02.11.2011,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Люберцы,Охранник
u405,ж,22.08.1970,02.12.2013,a32f4fe5-d3e7-11e2-8bd0-ac162d794eee,0,Москва,Территориальный менеджер
u711,ж,03.08.1973,02.12.2013,18799ae8-7286-11e0-a872-001b789beaf2,0,Качиры,Продавец-кассир
u1328,ж,07.11.1984,02.12.2013,2872f097-722e-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1655,ж,31.03.1982,02.12.2013,dd63a72b-6cfc-11e0-a872-001b789beaf2,0,с.Бизино,Бухгалтер-кассир
u1852,ж,17.09.1986,02.12.2013,41ffbcf7-616b-11e3-a917-ac162d794eee,0,Таганрог,Продавец-кассир
u2074,ж,12.09.1977,02.12.2013,9cbea413-727a-11e0-a872-001b789beaf2,0,Энгельс,Продавец-кассир
u2080,ж,26.01.1987,02.12.2013,9eaaebd0-8295-11e3-b0f0-ac162d794eee,0,Янгиоль,Продавец-консультант
u2090,ж,07.03.1982,02.12.2013,35ff12ec-fda5-11e2-ba2c-ac162d794eee,0,Ярославль,Продавец-кассир
u505,м,20.06.1982,03.02.2011,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Дербент,Охранник
u506,м,20.06.1982,03.02.2011,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Дербент,Охранник
u781,ж,21.04.1987,03.02.2012,e0cee813-5c8b-11e1-933a-001b789beaf2,0,Красная Заря,Старший продавец-кассир
u1315,ж,22.04.1989,03.02.2012,18799af7-7286-11e0-a872-001b789beaf2,1,Наро-Фоминск,Управляющий
u1316,ж,22.04.1989,03.02.2012,18799af7-7286-11e0-a872-001b789beaf2,1,Наро-Фоминск,Управляющий
u131,ж,29.06.1986,03.02.2014,,0,Муром,Маркетолог по разработке и сопровождению мероприятий локального продвижения
u140,ж,13.06.1989,03.02.2014,,0,Кирово-Чепецк,Маркетолог по разработке и сопровождению мероприятий локального продвижения
u174,м,22.03.1987,03.02.2014,,0,Авсюнино,Менеджер проектов
u663,ж,31.05.1976,03.02.2014,f4444198-ad8e-11e2-9998-001b789beaf2,0,Каз-Майдан,Продавец-консультант
u868,ж,09.08.1989,03.02.2014,c617b8ce-6f52-11e1-933a-001b789beaf2,0,Лагодехи,Продавец-кассир
u1063,ж,28.12.1990,03.02.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Аркалык,Продавец-кассир
u1383,ж,24.09.1991,03.02.2014,18799ae1-7286-11e0-a872-001b789beaf2,0,Новосибирск,Продавец-кассир
u1758,ж,31.12.1988,03.02.2014,a758165c-8aa7-11e0-bf4a-001b789beaf2,0,село Безугловка,Кладовщик
u410,ж,09.11.1989,03.03.2014,b9d2f350-c753-11e2-abbd-ac162d794eee,0,Москва,Менеджер по работе с персоналом
u484,м,01.10.1958,03.03.2014,57cd36ce-3abe-11e2-b37d-001b789beaf2,0,д.Вешки,Охранник
u1273,м,11.11.1986,03.03.2014,f4c44f78-6f04-11e0-a872-001b789beaf2,0,Москва,Системный администратор
u1329,ж,13.01.1979,03.03.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1686,ж,02.06.1989,03.04.2012,41ffbcf7-616b-11e3-a917-ac162d794eee,0,Самойлово,Старший продавец-кассир
u205,ж,18.06.1986,03.04.2013,9cbea432-727a-11e0-a872-001b789beaf2,0,Волгоград,Продавец-кассир
u1800,ж,09.04.1988,03.04.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Ртищево,Продавец-консультант
u2050,ж,28.11.1980,03.04.2014,2872f097-722e-11e0-a872-001b789beaf2,1,Называевск,Управляющий
u1443,ж,16.10.1973,03.05.2011,18799ae8-7286-11e0-a872-001b789beaf2,0,Омск,Продавец-кассир
u1886,м,06.01.1974,03.05.2011,25f54008-8a87-11e0-bf4a-001b789beaf2,0,Текстильщик,Заместитель директора по товарному обеспечению
u1746,ж,08.02.1989,03.05.2012,9cbea408-727a-11e0-a872-001b789beaf2,0,Свердловск,Продавец-кассир
u345,ж,20.10.1990,03.06.2013,31df015e-6d01-11e0-a872-001b789beaf2,0,Лермонтов,Тренинг-менеджер
u390,ж,20.06.1988,03.06.2013,31df015e-6d01-11e0-a872-001b789beaf2,0,Краснодар,Региональный тренинг менеджер
u652,ж,09.05.1984,03.06.2013,6623be4c-dc92-11e1-a52a-001b789beaf2,0,Кагул,Старший продавец-кассир
u1375,ж,02.07.1975,03.06.2013,18799ae0-7286-11e0-a872-001b789beaf2,0,Новосибирск,Продавец-кассир
u151,ж,20.05.1988,03.06.2014,9cbea432-727a-11e0-a872-001b789beaf2,0,Бузиновка,Продавец-кассир
u312,м,30.07.1958,03.06.2014,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Одесса,Охранник
u913,ж,12.03.1974,03.06.2014,32f838fe-0178-11e2-be8a-001b789beaf2,1,Лозоватая с,Управляющий
u1660,м,13.08.1988,03.06.2014,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,с.Кулиф,Охранник
u1634,м,14.12.1963,03.07.2003,57cd36d4-3abe-11e2-b37d-001b789beaf2,0,с. Дюксин,Охранник
u1635,м,14.12.1963,03.07.2003,57cd36d4-3abe-11e2-b37d-001b789beaf2,0,с. Дюксин,Охранник
u1636,м,14.12.1963,03.07.2003,57cd36d4-3abe-11e2-b37d-001b789beaf2,0,с. Дюксин,Охранник
u1637,м,14.12.1963,03.07.2003,57cd36d4-3abe-11e2-b37d-001b789beaf2,0,с. Дюксин,Охранник
u1638,м,14.12.1963,03.07.2003,57cd36d4-3abe-11e2-b37d-001b789beaf2,0,с. Дюксин,Охранник
u1541,ж,25.09.1974,03.07.2013,572f0600-fa8e-11e2-ba2c-ac162d794eee,0,пос. Грицовский,Продавец-кассир
u212,ж,09.10.1972,03.07.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Ашхабад,Продавец
u828,ж,10.09.1991,03.07.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Тамбов,Продавец
u1934,ж,01.03.1977,03.07.2014,90093b53-616a-11e3-a917-ac162d794eee,0,Тюмень,Продавец
u645,ж,24.10.1975,03.09.2012,18799afa-7286-11e0-a872-001b789beaf2,1,Истра,Управляющий
u646,ж,24.10.1975,03.09.2012,18799afa-7286-11e0-a872-001b789beaf2,1,Истра,Управляющий
u647,ж,24.10.1975,03.09.2012,18799afa-7286-11e0-a872-001b789beaf2,1,Истра,Управляющий
u648,ж,24.10.1975,03.09.2012,18799afa-7286-11e0-a872-001b789beaf2,1,Истра,Управляющий
u649,ж,24.10.1975,03.09.2012,18799afa-7286-11e0-a872-001b789beaf2,1,Истра,Управляющий
u1271,м,20.11.1967,03.09.2012,129b8a1d-9db9-11e2-9998-001b789beaf2,0,Москва,Товарный аналитик
u1601,ж,22.05.1991,03.09.2013,5e63e5cb-a472-11e2-9998-001b789beaf2,0,Рогозна,Продавец-кассир
u1730,ж,30.05.1992,03.09.2013,5a51116d-d4bf-11e2-8bd0-ac162d794eee,0,Свердловск,Продавец-кассир
u916,ж,16.02.1982,03.10.2011,18799af6-7286-11e0-a872-001b789beaf2,0,Ломинцевский,Продавец-кассир
u1168,ж,26.05.1986,03.10.2011,dd63a72e-6cfc-11e0-a872-001b789beaf2,0,Москва,Старший бухгалтер
u1953,ж,23.02.1974,03.10.2013,b7bb375e-b5f2-11e1-b1e2-001b789beaf2,0,Уральск,Менеджер по товарной логистике
u1954,ж,23.02.1974,03.10.2013,b7bb375e-b5f2-11e1-b1e2-001b789beaf2,0,Уральск,Менеджер по товарной логистике
u919,ж,04.12.1981,03.11.2011,2872f0a2-722e-11e0-a872-001b789beaf2,0,Лошаковка,Продавец-кассир
u1866,м,23.08.1984,03.11.2011,2872f097-722e-11e0-a872-001b789beaf2,0,Губкин,Старший продавец-кассир
u1868,м,23.08.1984,03.11.2011,2872f097-722e-11e0-a872-001b789beaf2,0,Губкин,Старший продавец-кассир
u1105,м,17.08.1971,03.11.2012,a3437b2c-e6d1-11e1-a52a-001b789beaf2,0,Москва,Водитель-механик
u275,м,13.10.1963,03.12.2012,57cd36ce-3abe-11e2-b37d-001b789beaf2,0,Вязники,Охранник
u276,м,13.10.1963,03.12.2012,57cd36ce-3abe-11e2-b37d-001b789beaf2,0,Вязники,Охранник
u1175,ж,05.01.1988,03.12.2012,2872f097-722e-11e0-a872-001b789beaf2,0,Ивантеевка,Продавец-кассир
u40,ж,23.06.1971,03.12.2013,2872f0b2-722e-11e0-a872-001b789beaf2,0,Альметьевск,Продавец-кассир
u768,ж,15.05.1975,03.12.2013,714a02df-7740-11e2-9998-001b789beaf2,0,Константиновский,Продавец-кассир
u1031,ж,08.11.1984,03.12.2013,9cbea425-727a-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u2006,ж,02.02.1975,03.12.2013,0e75e9c6-241e-11e2-a848-001b789beaf2,0,Чебоксары,Продавец-кассир
u1267,м,11.03.1957,04.02.2011,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Москва,Охранник
u1625,ж,25.09.1964,04.02.2013,9cbea420-727a-11e0-a872-001b789beaf2,1,Рыбинск,Управляющий
u1641,ж,22.12.1987,04.02.2013,57cd36c6-3abe-11e2-b37d-001b789beaf2,0,с. Крутое,Продавец-кассир
u152,ж,05.07.1990,04.02.2014,528afde4-5e69-11e3-a917-ac162d794eee,0,Бутурлиновка,Продавец-кассир
u1644,ж,11.08.1986,04.02.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Москва,Продавец-консультант
u153,м,04.11.1955,04.03.2011,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Буховое,Охранник
u154,м,04.11.1955,04.03.2011,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Буховое,Охранник
u2014,ж,08.11.1989,04.03.2013,7148875b-e429-11e0-9c6e-001b789beaf2,0,Челябинск,Продавец-кассир
u217,ж,04.10.1966,04.03.2014,80787e4b-616c-11e3-a917-ac162d794eee,0,Волгоград,Продавец-кассир
u889,ж,02.12.1987,04.03.2014,ffb797b7-139d-11e2-be8a-001b789beaf2,0,Ленинград,Продавец
u1604,ж,01.12.1990,04.03.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Калязин,Продавец-консультант
u1663,м,09.05.1957,04.03.2014,57cd36ce-3abe-11e2-b37d-001b789beaf2,0,с.Новенькое,Охранник
u2081,ж,30.01.1987,04.03.2014,2872f097-722e-11e0-a872-001b789beaf2,1,Саранск,Управляющий
u696,ж,16.10.1973,04.04.2005,dd63a72c-6cfc-11e0-a872-001b789beaf2,0,Карабаново,Старший бухгалтер
u697,ж,16.10.1973,04.04.2005,dd63a72c-6cfc-11e0-a872-001b789beaf2,0,Карабаново,Старший бухгалтер
u1393,ж,03.08.1986,04.04.2011,2872f09f-722e-11e0-a872-001b789beaf2,0,Новочебоксарск,Старший продавец-кассир
u1834,ж,22.03.1970,04.04.2012,18799af7-7286-11e0-a872-001b789beaf2,0,Сумгаит,Старший продавец-кассир
u1606,ж,26.04.1987,04.04.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Канаш,Продавец-консультант
u1161,м,10.11.1960,04.05.2009,f4c44f99-6f04-11e0-a872-001b789beaf2,1,Москва,Руководитель службы
u1162,м,10.11.1960,04.05.2009,f4c44f99-6f04-11e0-a872-001b789beaf2,1,Москва,Руководитель службы
u623,ж,29.12.1986,04.06.2012,18799aef-7286-11e0-a872-001b789beaf2,0,Йошкар-Ола,Продавец-кассир
u1231,ж,30.03.1986,04.06.2012,e2935301-b6f1-11e1-b1e2-001b789beaf2,0,Москва,Старший продавец-кассир
u2024,ж,11.12.1972,04.06.2012,2872f0a3-722e-11e0-a872-001b789beaf2,0,Черкесск,Продавец-кассир
u1674,ж,21.12.1985,04.06.2013,b7bb375e-b5f2-11e1-b1e2-001b789beaf2,0,Салым,Менеджер по товарной логистике
u1933,ж,08.04.1984,04.06.2013,9cbea40c-727a-11e0-a872-001b789beaf2,0,Тюмень,Продавец-кассир
u246,ж,24.09.1982,04.06.2014,9bcd3204-42df-11e3-a917-ac162d794eee,0,Воронеж,Продавец
u699,ж,24.08.1988,04.06.2014,2872f0a9-722e-11e0-a872-001b789beaf2,0,Караганда,Продавец
u2028,м,08.05.1982,04.07.2011,dd63a717-6cfc-11e0-a872-001b789beaf2,0,Ческа Липа,Специалист по финансовому учету и 1С
u1270,ж,14.12.1982,04.07.2012,18799afc-7286-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u392,ж,21.05.1987,04.07.2014,74086932-c76f-11e2-abbd-ac162d794eee,0,Ленинабад,Менеджер по специальным проектам
u808,ж,05.07.1995,04.07.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Сочи,Продавец
u815,ж,20.03.1996,04.07.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Степной,Продавец
u1684,ж,20.03.1984,04.07.2014,32f838fe-0178-11e2-be8a-001b789beaf2,0,Самарский,Продавец
u2018,ж,27.04.1976,04.07.2014,9cbea404-727a-11e0-a872-001b789beaf2,0,Черемыш,Продавец
u2102,м,01.01.0001,04.07.2014,ed33d4ec-ed0f-11e2-8bd0-ac162d794eee,0,Москва,Разнорабочий
u1473,м,16.06.1988,04.08.2011,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Осиновка,Охранник
u1474,м,16.06.1988,04.08.2011,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Осиновка,Охранник
u1475,м,16.06.1988,04.08.2011,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Осиновка,Охранник
u67,ж,25.11.1990,04.08.2014,2872f0bb-722e-11e0-a872-001b789beaf2,0,Астрахань,Продавец
u1772,ж,06.04.1990,04.08.2014,18799af8-7286-11e0-a872-001b789beaf2,0,Сириккасы,Продавец
u1829,ж,17.06.1979,04.08.2014,9bcd3204-42df-11e3-a917-ac162d794eee,0,Стрелица,Продавец
u1965,ж,02.05.1979,04.08.2014,f2aaef51-90d2-11e0-bf4a-001b789beaf2,0,Уфа,Продавец
