uid,наименование программы,is_webinar,Дата,фактическое количество часов,Оцека (если предусмотрена курсом),uid тренера
u2060,Обучение. 1С. Директор магазина,0,2014.8.29,1,,не установлен
u2050,Обучение. 1С. Директор магазина,0,2014.8.28,1,,не установлен
u2043,Обучение. 1С. Директор магазина,0,2014.10.01,1,,не установлен
u2021,Обучение. 1С. Директор магазина,0,2014.10.02,1,,не установлен
u2016,Обучение. 1С. Директор магазина,0,2014.10.15,1,,не установлен
u2015,Обучение. 1С. Директор магазина,0,2014.8.29,1,,не установлен
u2015,Обучение. 1С. Директор магазина,0,2014.10.10,1,,не установлен
u2014,Обучение. 1С. Директор магазина,0,2014.10.16,1,,не установлен
u2012,Обучение. 1С. Директор магазина,0,2014.10.01,1,,не установлен
u2012,Обучение. 1С. Директор магазина,0,2014.8.29,1,,не установлен
u2010,Обучение. 1С. Директор магазина,0,2014.10.14,1,,не установлен
u2008,Обучение. 1С. Директор магазина,0,2014.10.16,1,,не установлен
u2006,Обучение. 1С. Директор магазина,0,2014.10.15,1,,не установлен
u2,Обучение. 1С. Директор магазина,0,2014.9.30,1,,не установлен
u199,Обучение. 1С. Директор магазина,0,2014.9.30,1,,не установлен
u199,Обучение. 1С. Директор магазина,0,2014.8.28,1,,не установлен
u199,Обучение. 1С. Директор магазина,0,2014.10.10,1,,не установлен
u199,Обучение. 1С. Директор магазина,0,2014.10.02,1,,не установлен
u1981,Обучение. 1С. Директор магазина,0,2014.8.28,1,,не установлен
u1981,Обучение. 1С. Директор магазина,0,2014.10.17,1,,не установлен
u1980,Обучение. 1С. Директор магазина,0,2014.10.17,1,,не установлен
u1963,Обучение. 1С. Директор магазина,0,2014.10.17,1,,не установлен
u1958,Обучение. 1С. Директор магазина,0,2014.10.14,1,,не установлен
u1956,Обучение. 1С. Директор магазина,0,2014.10.01,1,,не установлен
u1956,Обучение. 1С. Директор магазина,0,2014.8.25,1,,не установлен
u1956,Обучение. 1С. Директор магазина,0,2014.10.02,1,,не установлен
u1951,Обучение. 1С. Директор магазина,0,2014.10.16,1,,не установлен
u1951,Обучение. 1С. Директор магазина,0,2014.10.17,1,,не установлен
u1949,Обучение. 1С. Директор магазина,0,2014.10.14,1,,не установлен
u1948,Обучение. 1С. Директор магазина,0,2014.10.14,1,,не установлен
u1945,Обучение. 1С. Директор магазина,0,2014.8.29,1,,не установлен
u1940,Обучение. 1С. Директор магазина,0,2014.8.25,1,,не установлен
u1938,Обучение. 1С. Директор магазина,0,2014.10.09,2,,не установлен
u1938,Обучение. 1С. Директор магазина,0,2014.10.09,2,,не установлен
u1937,Обучение. 1С. Директор магазина,0,2014.8.28,1,,не установлен
u1936,Обучение. 1С. Директор магазина,0,2014.10.17,1,,не установлен
u1935,Обучение. 1С. Директор магазина,0,2014.10.09,2,,не установлен
u1935,Обучение. 1С. Директор магазина,0,2014.10.09,2,,не установлен
u1930,Обучение. 1С. Директор магазина,0,2014.10.01,1,,не установлен
u1916,Обучение. 1С. Директор магазина,0,2014.10.17,1,,не установлен
u1901,Обучение. 1С. Директор магазина,0,2014.10.15,1,,не установлен
u1894,Обучение. 1С. Директор магазина,0,2014.10.14,1,,не установлен
u1877,Обучение. 1С. Директор магазина,0,2014.9.30,1,,не установлен
u1872,Обучение. 1С. Директор магазина,0,2014.8.29,1,,не установлен
u1865,Обучение. 1С. Директор магазина,0,2014.10.16,1,,не установлен
u1859,Обучение. 1С. Директор магазина,0,2014.10.09,2,,не установлен
u1859,Обучение. 1С. Директор магазина,0,2014.10.09,2,,не установлен
u1845,Обучение. 1С. Директор магазина,0,2014.8.27,1,,не установлен
u1840,Обучение. 1С. Директор магазина,0,2014.10.15,1,,не установлен
u1840,Обучение. 1С. Директор магазина,0,2014.10.03,1,,не установлен
u1839,Обучение. 1С. Директор магазина,0,2014.10.16,1,,не установлен
u1839,Обучение. 1С. Директор магазина,0,2014.10.17,1,,не установлен
u1836,Обучение. 1С. Директор магазина,0,2014.10.02,1,,не установлен
u1833,Обучение. 1С. Директор магазина,0,2014.8.27,1,,не установлен
u1824,Обучение. 1С. Директор магазина,0,2014.8.27,1,,не установлен
u1818,Обучение. 1С. Директор магазина,0,2014.10.14,1,,не установлен
u1798,Обучение. 1С. Директор магазина,0,2014.10.01,1,,не установлен
u1794,Обучение. 1С. Директор магазина,0,2014.8.19,1,,не установлен
u1783,Обучение. 1С. Директор магазина,0,2014.10.16,1,,не установлен
u1782,Обучение. 1С. Директор магазина,0,2014.10.10,1,,не установлен
u1777,Обучение. 1С. Директор магазина,0,2014.9.30,1,,не установлен
u1777,Обучение. 1С. Директор магазина,0,2014.8.29,1,,не установлен
u1777,Обучение. 1С. Директор магазина,0,2014.10.14,1,,не установлен
u1768,Обучение. 1С. Директор магазина,0,2014.8.19,1,,не установлен
u1765,Обучение. 1С. Директор магазина,0,2014.10.03,1,,не установлен
u1763,Обучение. 1С. Директор магазина,0,2014.10.02,1,,не установлен
u1749,Обучение. 1С. Директор магазина,0,2014.10.17,1,,не установлен
u1748,Обучение. 1С. Директор магазина,0,2014.10.01,1,,не установлен
u1748,Обучение. 1С. Директор магазина,0,2014.8.27,1,,не установлен
u1748,Обучение. 1С. Директор магазина,0,2014.10.02,1,,не установлен
u1742,Обучение. 1С. Директор магазина,0,2014.10.14,1,,не установлен
u1741,Обучение. 1С. Директор магазина,0,2014.10.01,1,,не установлен
u174,Обучение. 1С. Директор магазина,0,2014.10.09,2,,не установлен
u174,Обучение. 1С. Директор магазина,0,2014.10.09,2,,не установлен
u1736,Обучение. 1С. Директор магазина,0,2014.10.02,1,,не установлен
u1736,Обучение. 1С. Директор магазина,0,2014.10.03,1,,не установлен
u173,Обучение. 1С. Директор магазина,0,2014.10.01,1,,не установлен
u173,Обучение. 1С. Директор магазина,0,2014.8.27,1,,не установлен
u1729,Обучение. 1С. Директор магазина,0,2014.10.02,1,,не установлен
u1723,Обучение. 1С. Директор магазина,0,2014.10.01,1,,не установлен
u1723,Обучение. 1С. Директор магазина,0,2014.10.17,1,,не установлен
u1722,Обучение. 1С. Директор магазина,0,2014.10.14,1,,не установлен
u1720,Обучение. 1С. Директор магазина,0,2014.10.14,1,,не установлен
u1720,Обучение. 1С. Директор магазина,0,2014.10.16,1,,не установлен
u1720,Обучение. 1С. Директор магазина,0,2014.10.17,1,,не установлен
u1718,Обучение. 1С. Директор магазина,0,2014.8.29,1,,не установлен
u1718,Обучение. 1С. Директор магазина,0,2014.10.10,1,,не установлен
u1717,Обучение. 1С. Директор магазина,0,2014.10.03,1,,не установлен
u1715,Обучение. 1С. Директор магазина,0,2014.10.03,1,,не установлен
u1714,Обучение. 1С. Директор магазина,0,2014.10.01,1,,не установлен
u1714,Обучение. 1С. Директор магазина,0,2014.10.02,1,,не установлен
u1713,Обучение. 1С. Директор магазина,0,2014.10.14,1,,не установлен
u1713,Обучение. 1С. Директор магазина,0,2014.10.17,1,,не установлен
u1711,Обучение. 1С. Директор магазина,0,2014.10.02,1,,не установлен
